event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:monophonic:002256,S-0400,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0400.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,82.0,87.92,0.67,0.72,5.92,2257
datased:monophonic:002257,S-0400,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0400.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,93.62,100.43,0.77,0.82,6.81,2258
datased:monophonic:002258,S-0400,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0400.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,106.57,114.26,0.87,0.93,7.7,2259
datased:monophonic:002259,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,0.0,3.14,0.0,0.07,3.14,2260
datased:monophonic:002260,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,6.04,9.14,0.13,0.19,3.1,2261
datased:monophonic:002261,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,12.01,15.09,0.25,0.32,3.07,2262
datased:monophonic:002262,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,17.87,21.03,0.38,0.44,3.16,2263
datased:monophonic:002263,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,23.93,27.04,0.5,0.57,3.1,2264
datased:monophonic:002264,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,29.85,32.98,0.63,0.69,3.13,2265
datased:monophonic:002265,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,35.82,39.07,0.75,0.82,3.25,2266
datased:monophonic:002266,S-0401,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0401.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,41.91,44.56,0.88,0.94,2.64,2267
datased:monophonic:002267,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,3.42,10.29,0.03,0.1,6.87,2268
datased:monophonic:002268,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,12.79,17.23,0.12,0.16,4.43,2269
datased:monophonic:002269,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,19.99,23.2,0.19,0.22,3.21,2270
datased:monophonic:002270,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,25.96,30.39,0.24,0.29,4.43,2271
datased:monophonic:002271,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,33.15,36.94,0.31,0.35,3.79,2272
datased:monophonic:002272,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,39.9,44.84,0.38,0.42,4.95,2273
datased:monophonic:002273,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,47.67,52.81,0.45,0.5,5.14,2274
datased:monophonic:002274,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,55.7,60.32,0.52,0.57,4.62,2275
datased:monophonic:002275,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,63.15,67.83,0.6,0.64,4.69,2276
datased:monophonic:002276,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,70.72,75.35,0.67,0.71,4.62,2277
datased:monophonic:002277,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,77.98,81.19,0.73,0.77,3.21,2278
datased:monophonic:002278,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,83.89,86.84,0.79,0.82,2.95,2279
datased:monophonic:002279,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,89.73,92.88,0.85,0.88,3.15,2280
datased:monophonic:002280,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,95.71,97.89,0.9,0.92,2.18,2281
datased:monophonic:002281,S-0402,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0402.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,100.72,103.41,0.95,0.97,2.7,2282
datased:monophonic:002282,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,2.6,5.7,0.03,0.07,3.1,2283
datased:monophonic:002283,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,8.65,11.86,0.1,0.14,3.21,2284
datased:monophonic:002284,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,14.86,18.11,0.17,0.21,3.26,2285
datased:monophonic:002285,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,21.06,24.58,0.25,0.29,3.52,2286
datased:monophonic:002286,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,27.32,31.51,0.32,0.37,4.19,2287
datased:monophonic:002287,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,34.3,38.29,0.4,0.45,3.98,2288
datased:monophonic:002288,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,40.92,45.06,0.48,0.53,4.14,2289
datased:monophonic:002289,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,47.85,51.99,0.56,0.61,4.14,2290
datased:monophonic:002290,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,54.84,60.42,0.64,0.71,5.59,2291
datased:monophonic:002291,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,63.01,65.7,0.74,0.77,2.69,2292
datased:monophonic:002292,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,68.28,71.13,0.8,0.83,2.84,2293
datased:monophonic:002293,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,73.82,76.3,0.86,0.89,2.48,2294
datased:monophonic:002294,S-0403,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0403.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,78.99,82.46,0.92,0.96,3.47,2295
datased:monophonic:002295,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,3.08,5.72,0.05,0.09,2.63,2296
datased:monophonic:002296,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,7.54,10.05,0.11,0.15,2.51,2297
datased:monophonic:002297,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,12.96,15.39,0.19,0.23,2.43,2298
datased:monophonic:002298,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,17.25,20.12,0.26,0.3,2.87,2299
datased:monophonic:002299,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,22.92,26.24,0.34,0.39,3.32,2300
datased:monophonic:002300,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,28.87,32.27,0.43,0.48,3.4,2301
datased:monophonic:002301,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,35.06,38.18,0.52,0.57,3.12,2302
datased:monophonic:002302,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,41.13,43.96,0.62,0.66,2.83,2303
datased:monophonic:002303,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,46.88,49.1,0.7,0.73,2.23,2304
datased:monophonic:002304,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,50.97,53.15,0.76,0.79,2.19,2305
datased:monophonic:002305,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,54.97,57.28,0.82,0.86,2.31,2306
datased:monophonic:002306,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,58.94,61.0,0.88,0.91,2.06,2307
datased:monophonic:002307,S-0404,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0404.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,62.87,65.13,0.94,0.97,2.27,2308
datased:monophonic:002308,S-0405,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0405.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,1.67,2.74,0.15,0.24,1.07,2309
datased:monophonic:002309,S-0405,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0405.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,4.07,5.37,0.35,0.47,1.3,2310
datased:monophonic:002310,S-0405,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0405.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,6.54,7.85,0.57,0.68,1.31,2311
datased:monophonic:002311,S-0405,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0405.wav,monophonic,Cicadas and crickets,cicadas_and_crickets,9.11,10.38,0.79,0.9,1.26,2312
datased:monophonic:002312,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Vehicle idling,vehicle_idling,0.0,11.43,0.0,0.09,11.43,2313
datased:monophonic:002313,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,11.82,12.77,0.09,0.1,0.94,2314
datased:monophonic:002314,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,14.5,18.35,0.11,0.14,3.86,2315
datased:monophonic:002315,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,20.09,22.92,0.15,0.18,2.83,2316
datased:monophonic:002316,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,24.26,26.7,0.19,0.21,2.44,2317
datased:monophonic:002317,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,28.67,29.92,0.22,0.23,1.26,2318
datased:monophonic:002318,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,31.26,33.07,0.24,0.25,1.81,2319
datased:monophonic:002319,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Vehicle idling,vehicle_idling,33.47,44.33,0.26,0.34,10.86,2320
datased:monophonic:002320,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Vehicle pass-by,vehicle_pass_by,45.04,50.94,0.35,0.39,5.9,2321
datased:monophonic:002321,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,53.69,54.72,0.41,0.42,1.02,2322
datased:monophonic:002322,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Vehicle idling,vehicle_idling,62.75,74.64,0.48,0.57,11.9,2323
datased:monophonic:002323,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,75.02,75.89,0.58,0.58,0.87,2324
datased:monophonic:002324,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,77.78,78.96,0.6,0.61,1.18,2325
datased:monophonic:002325,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,83.13,86.2,0.64,0.66,3.07,2326
datased:monophonic:002326,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,88.17,89.35,0.68,0.69,1.18,2327
datased:monophonic:002327,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Vehicle pass-by,vehicle_pass_by,89.66,99.03,0.69,0.76,9.37,2328
datased:monophonic:002328,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Vehicle idling,vehicle_idling,99.19,107.14,0.76,0.82,7.95,2329
datased:monophonic:002329,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Glass breaking,glass_breaking,109.65,111.15,0.84,0.85,1.5,2330
datased:monophonic:002330,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Vehicle idling,vehicle_idling,111.46,119.49,0.86,0.92,8.03,2331
datased:monophonic:002331,S-0406,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0406.wav,monophonic,Voices,voices,120.83,127.05,0.93,0.98,6.22,2332
datased:monophonic:002332,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,2.02,3.3,0.02,0.02,1.28,2333
datased:monophonic:002333,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,3.78,4.74,0.03,0.04,0.96,2334
datased:monophonic:002334,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,5.94,7.62,0.04,0.06,1.68,2335
datased:monophonic:002335,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,8.26,9.46,0.06,0.07,1.2,2336
datased:monophonic:002336,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,10.1,12.1,0.08,0.09,2.0,2337
datased:monophonic:002337,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,19.7,20.5,0.15,0.16,0.8,2338
datased:monophonic:002338,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,21.38,21.94,0.16,0.17,0.56,2339
datased:monophonic:002339,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,23.06,26.18,0.17,0.2,3.12,2340
datased:monophonic:002340,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,26.58,28.74,0.2,0.22,2.16,2341
datased:monophonic:002341,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,34.02,35.62,0.26,0.27,1.6,2342
datased:monophonic:002342,S-0407,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0407.wav,monophonic,Glass breaking,glass_breaking,36.34,38.02,0.27,0.29,1.68,2343
