event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:polyphonic:002651,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,148.75,163.31,0.8,0.88,14.56,2652
datased:polyphonic:002652,S-0456,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0456.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,168.05,182.49,0.9,0.98,14.44,2653
datased:polyphonic:002653,S-0457,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,2.37,15.37,0.01,0.1,13.0,2654
datased:polyphonic:002654,S-0457,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,19.08,44.89,0.12,0.28,25.81,2655
datased:polyphonic:002655,S-0457,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,48.51,68.84,0.3,0.43,20.33,2656
datased:polyphonic:002656,S-0457,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,72.65,84.67,0.45,0.52,12.02,2657
datased:polyphonic:002657,S-0457,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,88.19,105.4,0.55,0.65,17.2,2658
datased:polyphonic:002658,S-0457,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,109.21,125.14,0.68,0.77,15.93,2659
datased:polyphonic:002659,S-0457,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0457.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,128.66,155.64,0.8,0.96,26.98,2660
datased:polyphonic:002660,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,2.22,19.29,0.01,0.1,17.07,2661
datased:polyphonic:002661,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,22.17,38.56,0.12,0.2,16.38,2662
datased:polyphonic:002662,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,41.67,63.01,0.22,0.33,21.34,2663
datased:polyphonic:002663,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,66.13,86.55,0.35,0.45,20.42,2664
datased:polyphonic:002664,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,90.24,110.08,0.47,0.58,19.84,2665
datased:polyphonic:002665,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,113.43,134.08,0.6,0.7,20.65,2666
datased:polyphonic:002666,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,138.0,158.42,0.72,0.83,20.42,2667
datased:polyphonic:002667,S-0458,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0458.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,162.35,186.69,0.85,0.98,24.34,2668
datased:polyphonic:002668,S-0459,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0459.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.19,6.71,0.02,0.64,6.53,2669
datased:polyphonic:002669,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,4.97,6.82,0.05,0.06,1.85,2670
datased:polyphonic:002670,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,10.26,12.37,0.09,0.11,2.11,2671
datased:polyphonic:002671,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,15.87,17.86,0.15,0.16,1.98,2672
datased:polyphonic:002672,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,20.43,22.68,0.19,0.21,2.25,2673
datased:polyphonic:002673,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,24.99,26.71,0.23,0.24,1.72,2674
datased:polyphonic:002674,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,29.29,32.13,0.27,0.29,2.84,2675
datased:polyphonic:002675,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,34.77,36.16,0.32,0.33,1.39,2676
datased:polyphonic:002676,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,40.85,44.82,0.37,0.41,3.97,2677
datased:polyphonic:002677,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,49.11,53.67,0.45,0.49,4.56,2678
datased:polyphonic:002678,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,58.3,63.78,0.53,0.58,5.48,2679
datased:polyphonic:002679,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,68.28,70.06,0.63,0.64,1.78,2680
datased:polyphonic:002680,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,74.62,76.61,0.68,0.7,1.98,2681
datased:polyphonic:002681,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,81.1,83.15,0.74,0.76,2.05,2682
datased:polyphonic:002682,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,85.86,88.1,0.79,0.81,2.25,2683
datased:polyphonic:002683,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,90.55,94.45,0.83,0.87,3.9,2684
datased:polyphonic:002684,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,97.16,99.67,0.89,0.91,2.51,2685
datased:polyphonic:002685,S-0460,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0460.wav,polyphonic,Workshop,workshop,103.04,105.95,0.94,0.97,2.91,2686
datased:polyphonic:002686,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,2.59,5.22,0.02,0.05,2.64,2687
datased:polyphonic:002687,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,7.28,8.89,0.07,0.08,1.61,2688
datased:polyphonic:002688,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,11.85,13.45,0.11,0.13,1.61,2689
datased:polyphonic:002689,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,16.15,17.83,0.15,0.17,1.67,2690
datased:polyphonic:002690,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,20.72,22.01,0.2,0.21,1.29,2691
datased:polyphonic:002691,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,24.64,26.12,0.23,0.25,1.48,2692
datased:polyphonic:002692,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,28.7,30.24,0.27,0.28,1.54,2693
datased:polyphonic:002693,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,33.65,35.9,0.32,0.34,2.25,2694
datased:polyphonic:002694,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,38.08,40.01,0.36,0.38,1.93,2695
datased:polyphonic:002695,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,43.42,45.35,0.41,0.43,1.93,2696
datased:polyphonic:002696,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,47.8,49.4,0.45,0.46,1.61,2697
datased:polyphonic:002697,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,52.04,53.91,0.49,0.51,1.86,2698
datased:polyphonic:002698,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,56.35,57.89,0.53,0.54,1.54,2699
datased:polyphonic:002699,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,60.53,62.01,0.57,0.58,1.48,2700
datased:polyphonic:002700,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,64.26,66.38,0.6,0.62,2.12,2701
datased:polyphonic:002701,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,67.8,69.47,0.64,0.65,1.67,2702
datased:polyphonic:002702,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,71.91,73.58,0.68,0.69,1.67,2703
datased:polyphonic:002703,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,78.09,80.01,0.73,0.75,1.93,2704
datased:polyphonic:002704,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,82.52,84.9,0.78,0.8,2.38,2705
datased:polyphonic:002705,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,87.41,89.4,0.82,0.84,1.99,2706
datased:polyphonic:002706,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,91.85,93.84,0.86,0.88,1.99,2707
datased:polyphonic:002707,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,95.96,97.83,0.9,0.92,1.86,2708
datased:polyphonic:002708,S-0461,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0461.wav,polyphonic,Workshop,workshop,99.95,101.56,0.94,0.96,1.61,2709
datased:polyphonic:002709,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,1.76,5.11,0.01,0.04,3.35,2710
datased:polyphonic:002710,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,9.26,15.73,0.08,0.13,6.48,2711
datased:polyphonic:002711,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,20.46,30.36,0.17,0.25,9.9,2712
datased:polyphonic:002712,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,34.8,38.8,0.29,0.32,4.0,2713
datased:polyphonic:002713,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,43.16,51.39,0.36,0.43,8.22,2714
datased:polyphonic:002714,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,55.68,59.83,0.46,0.5,4.15,2715
datased:polyphonic:002715,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,64.26,71.76,0.53,0.6,7.49,2716
datased:polyphonic:002716,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,76.05,87.77,0.63,0.73,11.71,2717
datased:polyphonic:002717,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,92.28,103.27,0.77,0.86,10.99,2718
datased:polyphonic:002718,S-0462,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0462.wav,polyphonic,Workshop,workshop,107.41,118.84,0.89,0.99,11.42,2719
datased:polyphonic:002719,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,2.85,7.22,0.02,0.06,4.37,2720
datased:polyphonic:002720,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,11.37,18.57,0.09,0.15,7.2,2721
datased:polyphonic:002721,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,22.57,26.28,0.19,0.22,3.71,2722
datased:polyphonic:002722,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,30.5,37.19,0.25,0.31,6.69,2723
datased:polyphonic:002723,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,42.58,50.73,0.35,0.42,8.15,2724
datased:polyphonic:002724,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,56.11,64.62,0.47,0.54,8.51,2725
datased:polyphonic:002725,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,69.14,72.77,0.58,0.61,3.64,2726
datased:polyphonic:002726,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,78.3,83.98,0.65,0.7,5.68,2727
datased:polyphonic:002727,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,89.36,92.85,0.74,0.77,3.49,2728
datased:polyphonic:002728,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,96.2,100.57,0.8,0.84,4.37,2729
datased:polyphonic:002729,S-0463,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0463.wav,polyphonic,Workshop,workshop,105.95,112.94,0.88,0.94,6.98,2730
datased:polyphonic:002730,S-0464,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0464.wav,polyphonic,Workshop,workshop,2.83,15.06,0.08,0.45,12.23,2731
datased:polyphonic:002731,S-0464,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0464.wav,polyphonic,Workshop,workshop,19.9,31.2,0.6,0.94,11.3,2732
datased:polyphonic:002732,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,2.13,5.47,0.05,0.12,3.34,2733
datased:polyphonic:002733,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,6.61,10.6,0.14,0.23,3.99,2734
datased:polyphonic:002734,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,11.28,15.64,0.24,0.33,4.36,2735
datased:polyphonic:002735,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,16.49,24.77,0.35,0.53,8.27,2736
datased:polyphonic:002736,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,25.59,31.31,0.55,0.67,5.72,2737
datased:polyphonic:002737,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,31.85,35.81,0.68,0.77,3.97,2738
datased:polyphonic:002738,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,37.15,38.42,0.79,0.82,1.27,2739
datased:polyphonic:002739,S-0465,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0465.wav,polyphonic,Workshop,workshop,39.04,45.05,0.83,0.96,6.01,2740
datased:polyphonic:002740,S-0466,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0466.wav,polyphonic,Workshop,workshop,2.87,13.78,0.09,0.43,10.91,2741
datased:polyphonic:002741,S-0466,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0466.wav,polyphonic,Workshop,workshop,16.54,29.32,0.51,0.91,12.78,2742
datased:polyphonic:002742,S-0467,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0467.wav,polyphonic,Workshop,workshop,1.93,8.89,0.18,0.82,6.96,2743
datased:polyphonic:002743,S-0468,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0468.wav,polyphonic,Workshop,workshop,0.46,6.19,0.03,0.38,5.73,2744
datased:polyphonic:002744,S-0468,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0468.wav,polyphonic,Workshop,workshop,7.12,13.74,0.43,0.83,6.61,2745
datased:polyphonic:002745,S-0469,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0469.wav,polyphonic,Workshop,workshop,0.1,3.73,0.02,0.62,3.63,2746
