left_file_id,right_file_id,tier,similarity,overlap_s,verdict
datasec:DATASEC/Voices/Voices-0341.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.866447,3.500,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0037.wav,datasec:DATASEC/Voices/Voices-1374.wav,T3,0.866378,3.000,review
datasec:DATASEC/Voices/Voices-0583.wav,datasec:DATASEC/Voices/Voices-0641.wav,T3,0.866340,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-0412.wav,T3,0.866245,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0233.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0237.wav,T3,0.866231,30.000,review
datasec:DATASEC/Sirens and alarms/Sirens/Sirens-0046.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0237.wav,T3,0.866231,30.000,review
datasec:DATASEC/Music/Music-0807.wav,datasec:DATASEC/Music/Music-0858.wav,T3,0.866207,30.000,review
datasec:DATASEC/Voices/Voices-0583.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.866192,3.000,review
datasec:DATASEC/Voices/Voices-1800.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.866192,3.000,review
datasec:DATASEC/Voices/Voices-1232.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.866113,3.000,review
datasec:DATASEC/Voices/Voices-1285.wav,datasec:DATASEC/Voices/Voices-1321.wav,T3,0.866066,3.000,review
datasec:DATASEC/Voices/Voices-0915.wav,datasec:DATASEC/Voices/Voices-0980.wav,T3,0.866064,4.000,review
datasec:DATASEC/Music/Music-0178.wav,datasec:DATASEC/Music/Music-0891.wav,T3,0.866060,7.500,review
datasec:DATASEC/Voices/Voices-1309.wav,datasec:DATASEC/Voices/Voices-1321.wav,T3,0.866035,4.500,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-1676.wav,T3,0.866030,3.000,review
datasec:DATASEC/Voices/Voices-1273.wav,datasec:DATASEC/Voices/Voices-1278.wav,T3,0.866027,4.000,review
datasec:DATASEC/Voices/Voices-0439.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.866001,3.000,review
datasec:DATASEC/Voices/Voices-1776.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.865986,3.000,review
datasec:DATASEC/Voices/Voices-1259.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.865981,3.000,review
datasec:DATASEC/Voices/Voices-0341.wav,datasec:DATASEC/Voices/Voices-1777.wav,T3,0.865940,3.500,review
datasec:DATASEC/Voices/Voices-0634.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.865833,3.000,review
datasec:DATASEC/Voices/Voices-1259.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.865804,3.000,review
datasec:DATASEC/Voices/Voices-1224.wav,datasec:DATASEC/Voices/Voices-1252.wav,T3,0.865728,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0037.wav,datasec:DATASEC/Voices/Voices-1387.wav,T3,0.865701,3.000,review
datasec:DATASEC/Voices/Voices-0404.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.865697,4.500,review
datasec:DATASEC/Jet aircrafts/Jet aircrafts-0031.wav,datasec:DATASEC/Jet aircrafts/Jet aircrafts-0032.wav,T3,0.865682,9.000,review
datasec:DATASEC/Voices/Voices-0874.wav,datasec:DATASEC/Voices/Voices-1377.wav,T3,0.865680,3.000,review
datasec:DATASEC/Voices/Voices-0181.wav,datasec:DATASEC/Voices/Voices-0246.wav,T3,0.865637,3.000,review
datasec:DATASEC/Voices/Voices-0671.wav,datasec:DATASEC/Voices/Voices-1811.wav,T3,0.865633,3.000,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-0827.wav,T3,0.865581,3.000,review
datasec:DATASEC/Voices/Voices-1015.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.865551,3.000,review
datasec:DATASEC/Voices/Voices-0652.wav,datasec:DATASEC/Voices/Voices-0659.wav,T3,0.865548,3.000,review
datasec:DATASEC/Voices/Voices-0846.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.865537,3.500,review
datasec:DATASEC/Voices/Voices-0576.wav,datasec:DATASEC/Voices/Voices-0583.wav,T3,0.865440,3.000,review
datasec:DATASEC/Voices/Voices-0267.wav,datasec:DATASEC/Voices/Voices-0425.wav,T3,0.865405,3.000,review
datasec:DATASEC/Voices/Voices-0433.wav,datasec:DATASEC/Voices/Voices-0677.wav,T3,0.865390,3.500,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-1377.wav,T3,0.865387,3.000,review
datasec:DATASEC/Voices/Voices-1028.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.865286,3.000,review
datasec:DATASEC/Voices/Voices-1800.wav,datasec:DATASEC/Voices/Voices-1821.wav,T3,0.865216,3.000,review
datasec:DATASEC/Voices/Voices-1812.wav,datasec:DATASEC/Voices/Voices-1826.wav,T3,0.865205,3.000,review
datasec:DATASEC/Voices/Voices-0329.wav,datasec:DATASEC/Voices/Voices-1312.wav,T3,0.865154,3.000,review
datasec:DATASEC/Voices/Voices-0791.wav,datasec:DATASEC/Voices/Voices-0826.wav,T3,0.865124,3.000,review
datasec:DATASEC/Music/Music-0225.wav,datasec:DATASEC/Music/Music-0361.wav,T3,0.865084,4.000,review
datasec:DATASEC/Voices/Voices-0267.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.865063,3.000,review
datasec:DATASEC/Voices/Voices-1285.wav,datasec:DATASEC/Voices/Voices-1307.wav,T3,0.865047,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-0366.wav,T3,0.864989,3.000,review
datasec:DATASEC/Voices/Voices-1006.wav,datasec:DATASEC/Voices/Voices-1028.wav,T3,0.864972,3.000,review
datasec:DATASEC/Voices/Voices-0414.wav,datasec:DATASEC/Voices/Voices-1321.wav,T3,0.864944,3.000,review
datasec:DATASEC/Voices/Voices-1308.wav,datasec:DATASEC/Voices/Voices-1309.wav,T3,0.864858,4.500,review
datasec:DATASEC/Voices/Voices-0413.wav,datasec:DATASEC/Voices/Voices-0644.wav,T3,0.864831,3.000,review
datasec:DATASEC/Voices/Voices-1128.wav,datasec:DATASEC/Voices/Voices-1191.wav,T3,0.864820,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.864816,4.500,review
datasec:DATASEC/Voices/Voices-1316.wav,datasec:DATASEC/Voices/Voices-1329.wav,T3,0.864801,3.500,review
datasec:DATASEC/Voices/Voices-1253.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.864776,4.000,review
datasec:DATASEC/Voices/Voices-1228.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.864684,3.000,review
datasec:DATASEC/Sirens and alarms/Sirens/Sirens-0005.wav,datasec:DATASEC/Sirens and alarms/Sirens/Sirens-0007.wav,T3,0.864644,3.500,review
datasec:DATASEC/Voices/Voices-1238.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.864605,3.000,review
datasec:DATASEC/Workshop/jackhammer/jackhammer-0051.wav,datasec:DATASEC/Workshop/jackhammer/jackhammer-0052.wav,T3,0.864593,3.500,review
datasec:DATASEC/Propeller aircrafts/Airplanes/Airplanes-0010.wav,datasec:DATASEC/Propeller aircrafts/Airplanes/Airplanes-0023.wav,T3,0.864522,9.500,review
datasec:DATASEC/Voices/Voices-0341.wav,datasec:DATASEC/Voices/Voices-0403.wav,T3,0.864495,3.000,review
datasec:DATASEC/Voices/Voices-1304.wav,datasec:DATASEC/Voices/Voices-1337.wav,T3,0.864438,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-0648.wav,T3,0.864385,3.500,review
datasec:DATASEC/Voices/Voices-0202.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.864353,3.000,review
datasec:DATASEC/Voices/Voices-1288.wav,datasec:DATASEC/Voices/Voices-1775.wav,T3,0.864297,3.000,review
datasec:DATASEC/Voices/Voices-1285.wav,datasec:DATASEC/Voices/Voices-1336.wav,T3,0.864273,5.000,review
datasec:DATASEC/Music/Music-0134.wav,datasec:DATASEC/Music/Music-0198.wav,T3,0.864267,3.500,review
datasec:DATASEC/Voices/Voices-0826.wav,datasec:DATASEC/Voices/Voices-0962.wav,T3,0.864262,3.000,review
datasec:DATASEC/Voices/Voices-0341.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.864162,4.000,review
datasec:DATASEC/Voices/Voices-0326.wav,datasec:DATASEC/Voices/Voices-0342.wav,T3,0.864106,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0074.wav,datasec:DATASEC/Glass breaking/Glass breaking-0079.wav,T3,0.864066,13.500,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1323.wav,T3,0.864043,3.000,review
datasec:DATASEC/Voices/Voices-0648.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.864026,3.000,review
datasec:DATASEC/Voices/Voices-0576.wav,datasec:DATASEC/Voices/Voices-0648.wav,T3,0.863957,3.000,review
datasec:DATASEC/Voices/Voices-0846.wav,datasec:DATASEC/Voices/Voices-0849.wav,T3,0.863938,3.000,review
datasec:DATASEC/Voices/Voices-0987.wav,datasec:DATASEC/Voices/Voices-1006.wav,T3,0.863890,3.000,review
datasec:DATASEC/Voices/Voices-0826.wav,datasec:DATASEC/Voices/Voices-0980.wav,T3,0.863867,3.000,review
datasec:DATASEC/Voices/Voices-1775.wav,datasec:DATASEC/Voices/Voices-1783.wav,T3,0.863850,3.000,review
datasec:DATASEC/Voices/Voices-0610.wav,datasec:DATASEC/Voices/Voices-0637.wav,T3,0.863843,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-1253.wav,T3,0.863740,3.000,review
datasec:DATASEC/Voices/Voices-0648.wav,datasec:DATASEC/Voices/Voices-1798.wav,T3,0.863722,3.000,review
datasec:DATASEC/Voices/Voices-1206.wav,datasec:DATASEC/Voices/Voices-1246.wav,T3,0.863703,3.000,review
datasec:DATASEC/Voices/Voices-0394.wav,datasec:DATASEC/Voices/Voices-0412.wav,T3,0.863688,3.000,review
datasec:DATASEC/Voices/Voices-0791.wav,datasec:DATASEC/Voices/Voices-0980.wav,T3,0.863665,3.000,review
datasec:DATASEC/Vehicle idling/motorbike idling/motorbike idling-0016.wav,datasec:DATASEC/Vehicle idling/motorbike idling/motorbike idling-0017.wav,T3,0.863659,14.500,review
datasec:DATASEC/Voices/Voices-1309.wav,datasec:DATASEC/Voices/Voices-1336.wav,T3,0.863642,5.500,review
datasec:DATASEC/Voices/Voices-0826.wav,datasec:DATASEC/Voices/Voices-1377.wav,T3,0.863590,3.000,review
datasec:DATASEC/Voices/Voices-0414.wav,datasec:DATASEC/Voices/Voices-1336.wav,T3,0.863541,3.500,review
datasec:DATASEC/Voices/Voices-0851.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.863483,3.500,review
datasec:DATASEC/Voices/Voices-1015.wav,datasec:DATASEC/Voices/Voices-1028.wav,T3,0.863476,3.000,review
datasec:DATASEC/Voices/Voices-0889.wav,datasec:DATASEC/Voices/Voices-1238.wav,T3,0.863455,3.000,review
datasec:DATASEC/Voices/Voices-1318.wav,datasec:DATASEC/Voices/Voices-1323.wav,T3,0.863447,3.500,review
datasec:DATASEC/Voices/Voices-1293.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.863399,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0067.wav,datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0068.wav,T3,0.863398,4.500,review
datasec:DATASEC/Glass breaking/Glass breaking-0076.wav,datasec:DATASEC/Glass breaking/Glass breaking-0079.wav,T3,0.863387,12.000,review
datasec:DATASEC/Voices/Voices-0433.wav,datasec:DATASEC/Voices/Voices-1273.wav,T3,0.863372,3.500,review
datasec:DATASEC/Voices/Voices-1241.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.863355,3.000,review
datasec:DATASEC/Voices/Voices-1328.wav,datasec:DATASEC/Voices/Voices-1333.wav,T3,0.863343,5.000,review
datasec:DATASEC/Voices/Voices-1288.wav,datasec:DATASEC/Voices/Voices-1819.wav,T3,0.863310,3.500,review
datasec:DATASEC/Voices/Voices-0634.wav,datasec:DATASEC/Voices/Voices-0637.wav,T3,0.863303,3.000,review
datasec:DATASEC/Voices/Voices-1262.wav,datasec:DATASEC/Voices/Voices-1364.wav,T3,0.863302,3.000,review
datasec:DATASEC/Voices/Voices-1411.wav,datasec:DATASEC/Voices/Voices-1416.wav,T3,0.863296,3.000,review
datasec:DATASEC/Voices/Voices-1318.wav,datasec:DATASEC/Voices/Voices-1329.wav,T3,0.863290,4.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.863133,4.000,review
datasec:DATASEC/Voices/Voices-0080.wav,datasec:DATASEC/Voices/Voices-0329.wav,T3,0.863033,3.000,review
datasec:DATASEC/Voices/Voices-0366.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.862980,3.000,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.862977,3.000,review
datasec:DATASEC/Music/Music-0390.wav,datasec:DATASEC/Music/Music-0891.wav,T3,0.862941,3.500,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.862940,3.000,review
datasec:DATASEC/Voices/Voices-0366.wav,datasec:DATASEC/Voices/Voices-0370.wav,T3,0.862837,3.000,review
datasec:DATASEC/Music/Music-0164.wav,datasec:DATASEC/Music/Music-0225.wav,T3,0.862825,9.000,review
datasec:DATASEC/Voices/Voices-1364.wav,datasec:DATASEC/Voices/Voices-1416.wav,T3,0.862803,3.000,review
datasec:DATASEC/Voices/Voices-0644.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.862762,3.000,review
datasec:DATASEC/Voices/Voices-1309.wav,datasec:DATASEC/Voices/Voices-1312.wav,T3,0.862739,3.000,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0198.wav,T3,0.862738,5.000,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1318.wav,T3,0.862641,3.000,review
datasec:DATASEC/Music/Music-0168.wav,datasec:DATASEC/Music/Music-0361.wav,T3,0.862603,3.000,review
datasec:DATASEC/Voices/Voices-0840.wav,datasec:DATASEC/Voices/Voices-0905.wav,T3,0.862589,3.500,review
datasec:DATASEC/Voices/Voices-0915.wav,datasec:DATASEC/Voices/Voices-1001.wav,T3,0.862585,3.000,review
datasec:DATASEC/Voices/Voices-1318.wav,datasec:DATASEC/Voices/Voices-1322.wav,T3,0.862537,4.000,review
datasec:DATASEC/Voices/Voices-0851.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.862526,3.000,review
datasec:DATASEC/Voices/Voices-0651.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.862496,3.000,review
datasec:DATASEC/Voices/Voices-1308.wav,datasec:DATASEC/Voices/Voices-1337.wav,T3,0.862480,3.000,review
datasec:DATASEC/Music/Music-0125.wav,datasec:DATASEC/Music/Music-0164.wav,T3,0.862464,7.000,review
datasec:DATASEC/Voices/Voices-0304.wav,datasec:DATASEC/Voices/Voices-0651.wav,T3,0.862458,3.000,review
datasec:DATASEC/Voices/Voices-0329.wav,datasec:DATASEC/Voices/Voices-0640.wav,T3,0.862450,3.500,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0037.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.862418,3.000,review
datasec:DATASEC/Voices/Voices-0954.wav,datasec:DATASEC/Voices/Voices-1032.wav,T3,0.862412,3.000,review
datasec:DATASEC/Voices/Voices-0404.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.862399,3.500,review
datasec:DATASEC/Voices/Voices-0962.wav,datasec:DATASEC/Voices/Voices-1250.wav,T3,0.862334,3.000,review
datasec:DATASEC/Voices/Voices-1800.wav,datasec:DATASEC/Voices/Voices-1810.wav,T3,0.862322,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-0637.wav,T3,0.862292,4.000,review
datasec:DATASEC/Voices/Voices-1282.wav,datasec:DATASEC/Voices/Voices-1321.wav,T3,0.862289,3.500,review
datasec:DATASEC/Voices/Voices-1740.wav,datasec:DATASEC/Voices/Voices-1742.wav,T3,0.862260,3.500,review
datasec:DATASEC/Voices/Voices-0413.wav,datasec:DATASEC/Voices/Voices-0667.wav,T3,0.862173,4.000,review
datasec:DATASEC/Voices/Voices-1253.wav,datasec:DATASEC/Voices/Voices-1278.wav,T3,0.862164,3.000,review
datasec:DATASEC/Music/Music-0125.wav,datasec:DATASEC/Music/Music-0834.wav,T3,0.862139,4.000,review
datasec:DATASEC/Music/Music-0110.wav,datasec:DATASEC/Music/Music-0168.wav,T3,0.862100,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-0413.wav,T3,0.862056,4.500,review
datasec:DATASEC/Voices/Voices-0186.wav,datasec:DATASEC/Voices/Voices-0277.wav,T3,0.862037,3.000,review
datasec:DATASEC/Voices/Voices-0874.wav,datasec:DATASEC/Voices/Voices-1364.wav,T3,0.862035,3.500,review
datasec:DATASEC/Voices/Voices-0414.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.862027,3.500,review
datasec:DATASEC/Voices/Voices-0849.wav,datasec:DATASEC/Voices/Voices-0915.wav,T3,0.862019,3.000,review
datasec:DATASEC/Voices/Voices-0586.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.862005,3.000,review
datasec:DATASEC/Voices/Voices-0849.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.861991,3.000,review
datasec:DATASEC/Voices/Voices-1253.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.861962,5.000,review
datasec:DATASEC/Voices/Voices-1206.wav,datasec:DATASEC/Voices/Voices-1253.wav,T3,0.861905,3.500,review
datasec:DATASEC/Voices/Voices-0517.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.861842,3.000,review
datasec:DATASEC/Voices/Voices-1374.wav,datasec:DATASEC/Voices/Voices-1776.wav,T3,0.861837,3.000,review
datasec:DATASEC/Voices/Voices-0404.wav,datasec:DATASEC/Voices/Voices-0581.wav,T3,0.861797,3.500,review
datasec:DATASEC/Voices/Voices-0028.wav,datasec:DATASEC/Voices/Voices-1015.wav,T3,0.861749,3.000,review
datasec:DATASEC/Voices/Voices-0433.wav,datasec:DATASEC/Voices/Voices-0581.wav,T3,0.861676,3.500,review
datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0048.wav,datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0051.wav,T3,0.861656,16.000,review
datasec:DATASEC/Voices/Voices-1377.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.861644,3.500,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.861642,3.000,review
datasec:DATASEC/Voices/Voices-0915.wav,datasec:DATASEC/Voices/Voices-1006.wav,T3,0.861602,3.500,review
datasec:DATASEC/Voices/Voices-0414.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.861575,3.000,review
datasec:DATASEC/Voices/Voices-0313.wav,datasec:DATASEC/Voices/Voices-0666.wav,T3,0.861541,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0478.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0484.wav,T3,0.861494,31.000,review
datasec:DATASEC/Voices/Voices-0827.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.861453,3.000,review
datasec:DATASEC/Voices/Voices-1241.wav,datasec:DATASEC/Voices/Voices-1259.wav,T3,0.861453,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-0631.wav,T3,0.861446,3.500,review
datasec:DATASEC/Voices/Voices-0651.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.861440,3.000,review
datasec:DATASEC/Music/Music-0168.wav,datasec:DATASEC/Music/Music-0178.wav,T3,0.861379,3.000,review
datasec:DATASEC/Music/Music-0361.wav,datasec:DATASEC/Music/Music-0891.wav,T3,0.861339,4.000,review
datasec:DATASEC/Voices/Voices-0651.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.861280,3.000,review
datasec:DATASEC/Music/Music-0037.wav,datasec:DATASEC/Music/Music-0361.wav,T3,0.861276,3.000,review
datasec:DATASEC/Voices/Voices-0634.wav,datasec:DATASEC/Voices/Voices-0677.wav,T3,0.861265,3.000,review
datasec:DATASEC/Voices/Voices-0374.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.861246,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.861231,3.000,review
datasec:DATASEC/Voices/Voices-0374.wav,datasec:DATASEC/Voices/Voices-0643.wav,T3,0.861222,3.000,review
datasec:DATASEC/Voices/Voices-0648.wav,datasec:DATASEC/Voices/Voices-0874.wav,T3,0.861190,3.000,review
datasec:DATASEC/Voices/Voices-1278.wav,datasec:DATASEC/Voices/Voices-1821.wav,T3,0.861188,3.000,review
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Music/Music-0841.wav,T3,0.861168,5.000,review
datasec:DATASEC/Voices/Voices-1316.wav,datasec:DATASEC/Voices/Voices-1321.wav,T3,0.861165,4.000,review
datasec:DATASEC/Voices/Voices-0980.wav,datasec:DATASEC/Voices/Voices-0999.wav,T3,0.861106,4.000,review
datasec:DATASEC/Voices/Voices-0766.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.861103,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0068.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.860928,3.500,review
datasec:DATASEC/Voices/Voices-0640.wav,datasec:DATASEC/Voices/Voices-0659.wav,T3,0.860870,3.000,review
datasec:DATASEC/Voices/Voices-0634.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.860867,3.500,review
datasec:DATASEC/Voices/Voices-1252.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.860866,4.000,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-1421.wav,T3,0.860799,3.000,review
datasec:DATASEC/Voices/Voices-0404.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.860790,3.000,review
datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0048.wav,datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0052.wav,T3,0.860788,16.000,review
datasec:DATASEC/Voices/Voices-0874.wav,datasec:DATASEC/Voices/Voices-0905.wav,T3,0.860778,3.000,review
datasec:DATASEC/Voices/Voices-1228.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.860767,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0056.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0606.wav,T3,0.860712,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0056.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0622.wav,T3,0.860712,3.000,review
datasec:DATASEC/Music/Music-0234.wav,datasec:DATASEC/Music/Music-0630.wav,T3,0.860688,3.000,review
datasec:DATASEC/Voices/Voices-1364.wav,datasec:DATASEC/Voices/Voices-1377.wav,T3,0.860685,4.000,review
datasec:DATASEC/Voices/Voices-0874.wav,datasec:DATASEC/Voices/Voices-0896.wav,T3,0.860675,3.500,review
datasec:DATASEC/Glass breaking/Glass breaking-0045.wav,datasec:DATASEC/Glass breaking/Glass breaking-0050.wav,T3,0.860604,23.500,review
datasec:DATASEC/Voices/Voices-0637.wav,datasec:DATASEC/Voices/Voices-0643.wav,T3,0.860563,3.000,review
datasec:DATASEC/Voices/Voices-1161.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.860559,3.500,review
datasec:DATASEC/Voices/Voices-0682.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.860548,3.000,review
datasec:DATASEC/Voices/Voices-0954.wav,datasec:DATASEC/Voices/Voices-0962.wav,T3,0.860532,3.000,review
datasec:DATASEC/Voices/Voices-0433.wav,datasec:DATASEC/Voices/Voices-1293.wav,T3,0.860523,3.500,review
